comment_id,username,comment_text,like_count,reply_count,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob,business_category,sub_issue,ai_sentiment,post_id,video_id,video_desc,nickname,avatar,created_at,is_reply,parent_comment_id,confidence_level
7616573144900403975,univsiberasia,"Hi Kakak, SIAKAD bisa diakses setelah PENSAMAKU dilaksanakan yahh😊",0,0,6,Dibuka Saat Mahasiswa,0.8018693327903748,9,Id Ac Pmb,0.7564371824264526,16,100 Tugas Skripsi,0.7554686665534973,Informasi Pendaftaran,Pemberitahuan bahwa pendaftaran mahasiswa baru masih dibuka.,Positif,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",Universitas Siber Asia,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ea1021&x-expires=1782964800&x-signature=5bOXJ87KCJs4hR6EWBthcf%2BRl1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-03-13 10:14:02,True,7.614901959737574e+18,High
7610779925083128597,ceoofgabutnasional,anak manajemen hadir 😁🙏,2,1,10,Selalu Amin Semoga,0.532418966293335,18,100 Universitas Siber,0.7030385732650757,26,Bismillah Depan Bismillahirrahmanirrahim,0.6696118712425232,Apresiasi Konten,Dukungan dan doa baik dari audiens untuk UNSIA.,Positif,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",Katalog Ztlaa,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/04eda331b53ee68cb96febb00e47beb3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6c702f8&x-expires=1782964800&x-signature=xlJUATOcUN1VfLJDIlU6wTBC79A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-25 19:33:18,False,,Medium
7611967143060095764,ceoofgabutnasional,"aamiin, makasih semangatnya ka🙏🥰",2,0,11,Terima Kasih Salam,0.8863421082496643,10,Selalu Amin Semoga,0.8404715061187744,25,Semangat Wah Tetap,0.7760131359100342,Apresiasi Konten,Ucapan terima kasih atas informasi yang diberikan.,Positif,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",Katalog Ztlaa,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/04eda331b53ee68cb96febb00e47beb3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6c702f8&x-expires=1782964800&x-signature=xlJUATOcUN1VfLJDIlU6wTBC79A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-03-01 00:20:22,True,7.610779925083129e+18,High
7612963432324858632,crynzyy,kak masih di buka ga pendaftarannya?,0,0,1,Berapa Buka Kapan,0.8730878829956055,6,Dibuka Saat Mahasiswa,0.8033186197280884,13,Info Bagaimana Cara,0.7918404936790466,Pertanyaan Pendaftaran,Calon mahasiswa menanyakan jadwal dan prosedur pendaftaran.,Netral,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf","hi, stranger!",https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6cab94eb350e30476bfeb4aed89f1340~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2cd627b4&x-expires=1782964800&x-signature=NwY7ADYwCBZ8%2BJlPek2oX79j8CA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-03-03 16:46:25,False,,High
7612795287451796245,jasapijatfavoritku,bedanya sm sistem informasi ap dek kalau boleh tau ?,0,0,0,Tidak Ada Jurusan,0.6890857219696045,15,Dimana Daerah Pjj,0.6849112510681152,5,Ada S2 Rpl,0.6834490299224854,Pertanyaan Program Studi,Calon mahasiswa menanyakan ketersediaan jurusan S1 dan S2.,Netral,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",MF Healing Centre,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fbfa0ffbacac7109c94c6e0f71369f9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f84044e6&x-expires=1782964800&x-signature=ucZMfdM7ntgyv4ePB%2FnhF5JItQc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-03-03 05:54:11,False,,Medium
7611856113454220039,mieayamluvt,tunggu aku taun depan yaa!!,1,0,11,Terima Kasih Salam,0.6813405752182007,7,Daftar Aku Sudah,0.7114511132240295,10,Selalu Amin Semoga,0.683305025100708,Apresiasi Konten,Ucapan terima kasih atas informasi yang diberikan.,Positif,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",misimas,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3ed55b3f3abd44a17433a2b88b129c82~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b62ae464&x-expires=1782964800&x-signature=lgkGZPpgbQ2TFQ18%2BOR6tu8y25Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-28 17:09:30,False,,Medium
7611162332819096340,whos.caaa,ini full online kah kak kelasnya? aku pengen banget kuliah yg bisa sambil kerja huhu,0,1,0,Tidak Ada Jurusan,0.8206229209899902,12,Umur Yang Semangat,0.8294377326965332,4,Online Offline Full,0.8041583299636841,Pertanyaan Program Studi,Calon mahasiswa menanyakan ketersediaan jurusan S1 dan S2.,Netral,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",Ordinary Girl 𐙚,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/abe474a13055f3b431ee039b91e1b16d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f6ef33c5&x-expires=1782964800&x-signature=oUNVGYrc7bkWgNXKOWL1dRRQGrE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-26 20:17:15,False,,High
7611169676450415367,univsiberasia,"Betul banget dong Kak, UNSIA 100% full online learning🤗 jadi memudahkan Kakak yang mau kerja tapi mau sambil kuliah juga🤗",0,0,9,Id Ac Pmb,0.8016939163208008,16,100 Tugas Skripsi,0.8276371955871582,12,Umur Yang Semangat,0.8030153512954712,Informasi Pendaftaran,Panduan pendaftaran melalui website resmi UNSIA.,Positif,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",Universitas Siber Asia,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ea1021&x-expires=1782964800&x-signature=5bOXJ87KCJs4hR6EWBthcf%2BRl1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-26 20:45:42,True,7.611162332819097e+18,High
7610698096221504277,sucierahmah,please bikin program S2,0,0,5,Ada S2 Rpl,0.7533101439476013,18,100 Universitas Siber,0.7078535556793213,0,Tidak Ada Jurusan,0.7031289339065552,Pertanyaan Program Studi,Pertanyaan spesifik mengenai ketersediaan program S2.,Netral,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",Suci,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/55dfd661cfd8c3aeee79472d9e1a75f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0b6d2181&x-expires=1782964800&x-signature=NY%2BMQHoVBeRoXi8vGS82Yd6ibgk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-25 14:15:51,False,,High
7610644745338422033,rezaamand_a,kak saya dah daftar dan lulus kapan ya dikirim almet nya,0,0,7,Daftar Aku Sudah,0.7714216709136963,1,Berapa Buka Kapan,0.8041465282440186,0,Tidak Ada Jurusan,0.752857506275177,Minat Pendaftaran,Audiens menyatakan ketertarikan untuk mendaftar kuliah.,Positif,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",REZA AMANDA,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a4b445bba1f0615a846e638d68248ae0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=75df6708&x-expires=1782964800&x-signature=NyELjFD%2F5exYuWNGPbRfGC6Mrns%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-25 10:49:04,False,,High
7613760306239111944,semangatberproses0,bukaaaa S2 dong 😭,0,1,5,Ada S2 Rpl,0.7232323288917542,7,Daftar Aku Sudah,0.7272253632545471,2,Iya Kak Dong,0.7053532600402832,Pertanyaan Program Studi,Pertanyaan spesifik mengenai ketersediaan program S2.,Netral,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",Semangat Berproses,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/f08840b83e308d4db7b256f7180d9c57~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1294f3cb&x-expires=1782964800&x-signature=cw9NJyEnXmliAo6F7AiNmKUiYu0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-03-05 20:18:40,False,,High
7613960430894138120,univsiberasia,"Ditunggu ya Kakak, Mimin juga nunggu nihh🤩",1,0,11,Terima Kasih Salam,0.8178954720497131,8,Dm Admin Halo,0.7504135966300964,7,Daftar Aku Sudah,0.7435916662216187,Apresiasi Konten,Ucapan terima kasih atas informasi yang diberikan.,Positif,7610280181634305288,7610280181634305288,"Hsttt sudah pada tau belum nih UNSIA punya prodi baru? 😎 #fyp #kuliahonline #unsia #CampusExpo  created by Universitas Siber Asia with ella sikmacuy😹’s suara asli - Ellα, Mingyu's gf",Universitas Siber Asia,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ea1021&x-expires=1782964800&x-signature=5bOXJ87KCJs4hR6EWBthcf%2BRl1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-03-06 09:15:25,True,7.613760306239112e+18,High
7600039723637195528,nuarlingga,tugas akhirnya itu skripsi atau apa min?,0,2,16,100 Tugas Skripsi,0.6899430751800537,0,Tidak Ada Jurusan,0.7339723110198975,5,Ada S2 Rpl,0.7087436318397522,Informasi Metode Pembelajaran,Penjelasan mengenai sistem perkuliahan 100% full online learning.,Positif,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,M.ANNUAR R.H,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d55c052776a252f1ebbbf4e0434b8b9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6eef9531&x-expires=1782964800&x-signature=uQw%2BgGiOcHgr7Xf14EiGz90cRtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-27 20:55:46,False,,Medium
7608094593737392904,univsiberasia,"Hi Kak, untuk tugas akhir menggunakan skripsi ya 🤩",1,0,16,100 Tugas Skripsi,0.8627308011054993,0,Tidak Ada Jurusan,0.7558560371398926,6,Dibuka Saat Mahasiswa,0.7356547713279724,Informasi Metode Pembelajaran,Penjelasan mengenai sistem perkuliahan 100% full online learning.,Positif,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,Universitas Siber Asia,https://p19-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c05d3a90&x-expires=1782964800&x-signature=W4gAf9j3oiOuxsiEcb7j%2FGnPV8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-18 13:52:53,True,7.600039723637196e+18,High
7608095142172984071,nuarlingga,cuma skripsi aja min? ga ada opsi opsi lain ya?,0,0,5,Ada S2 Rpl,0.7332045435905457,4,Online Offline Full,0.7398802042007446,0,Tidak Ada Jurusan,0.7214784622192383,Pertanyaan Program Studi,Pertanyaan spesifik mengenai ketersediaan program S2.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,M.ANNUAR R.H,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d55c052776a252f1ebbbf4e0434b8b9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6eef9531&x-expires=1782964800&x-signature=uQw%2BgGiOcHgr7Xf14EiGz90cRtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-18 13:55:09,True,7.600039723637196e+18,High
7599574250840113940,owinee_,tau hasil ujian seleksi kapan ya kak? ak baru kerjain ujiannya semalam,1,9,1,Berapa Buka Kapan,0.7442407608032227,4,Online Offline Full,0.7470667362213135,12,Umur Yang Semangat,0.7369494438171387,Pertanyaan Pendaftaran,Calon mahasiswa menanyakan jadwal dan prosedur pendaftaran.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,meyy,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/e53ec69a9bdb82a307c9c1f0f40242af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=84de71de&x-expires=1782964800&x-signature=oVXrAJUK4xhJjs13JYsZeRlp7QM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-26 14:49:37,False,,High
7599578975628133128,univsiberasia,Untuk hasilnya akan keluar 2 x 24 jam setelah selesai mengerjakan testnya ya Kak😊,1,0,1,Berapa Buka Kapan,0.6205447912216187,4,Online Offline Full,0.6558992862701416,14,Dicicil 3Jt Biaya,0.6374960541725159,Pertanyaan Pendaftaran,Calon mahasiswa menanyakan jadwal dan prosedur pendaftaran.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,Universitas Siber Asia,https://p19-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c05d3a90&x-expires=1782964800&x-signature=W4gAf9j3oiOuxsiEcb7j%2FGnPV8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-26 15:07:59,True,7.599574250840114e+18,Medium
7601028914702910226,originalreksa,lhoo samaaa,0,0,2,Iya Kak Dong,0.7928934097290039,20,Betul Keren Banget,0.7223734855651855,15,Dimana Daerah Pjj,0.6356496214866638,Interaksi Umum,Respon konfirmasi atau persetujuan dari audiens.,Positif,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,ReksaID,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/67f9423c7f431d080927df3fbbe5003f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c4027ff8&x-expires=1782964800&x-signature=%2BMo8P3LGlubHIoK4IYx09LfCehY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-30 12:54:30,True,7.599574250840114e+18,High
7599685496189371156,milham_mihikaww,bayar ukt nya nunggu daftar ulang ya kak?,0,0,1,Berapa Buka Kapan,0.7852860689163208,14,Dicicil 3Jt Biaya,0.8068890571594238,6,Dibuka Saat Mahasiswa,0.7612442970275879,Pertanyaan Pendaftaran,Calon mahasiswa menanyakan jadwal dan prosedur pendaftaran.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,mihikaww,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6c109268ec5732ec006ee852ed89423e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=17bf9ad2&x-expires=1782964800&x-signature=u3B9XAEcldMDM3KR7usTrCmlT%2FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-26 22:01:16,True,7.599574250840114e+18,High
7599921840412214036,owinee_,iyaaa kakk,0,0,2,Iya Kak Dong,0.8862804174423218,20,Betul Keren Banget,0.818972647190094,11,Terima Kasih Salam,0.7698267698287964,Interaksi Umum,Respon konfirmasi atau persetujuan dari audiens.,Positif,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,meyy,https://p19-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/e53ec69a9bdb82a307c9c1f0f40242af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=11c743a2&x-expires=1782964800&x-signature=Qg9UdSw7MMYmONxivTeQZ9g70u0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-27 13:18:24,True,7.599574250840114e+18,High
7599571736192090901,38hisb98,Dikampus ada perpus engga min?,0,3,5,Ada S2 Rpl,0.7157056331634521,1,Berapa Buka Kapan,0.6793444752693176,15,Dimana Daerah Pjj,0.6792376041412354,Pertanyaan Program Studi,Pertanyaan spesifik mengenai ketersediaan program S2.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,Winna,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/64da9127b62cdebd3ae39dc1eeea9520~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9e88b70b&x-expires=1782964800&x-signature=olMnYYgSBk5xOb7JlSrvtza%2Bi%2FM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-26 14:39:58,False,,High
7599572081970578184,univsiberasia,Ada ya Kakak☺️,0,0,2,Iya Kak Dong,0.8583444356918335,7,Daftar Aku Sudah,0.7656353712081909,8,Dm Admin Halo,0.7649653553962708,Interaksi Umum,Respon konfirmasi atau persetujuan dari audiens.,Positif,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,Universitas Siber Asia,https://p19-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c05d3a90&x-expires=1782964800&x-signature=W4gAf9j3oiOuxsiEcb7j%2FGnPV8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-26 14:41:12,True,7.599571736192091e+18,High
7599715252935049992,edogusrifanytys,"min mau nanya, ada batas usia maksimal untuk jadi maba unsia?",0,0,1,Berapa Buka Kapan,0.7219821810722351,0,Tidak Ada Jurusan,0.7382878065109253,6,Dibuka Saat Mahasiswa,0.6810210347175598,Pertanyaan Pendaftaran,Calon mahasiswa menanyakan jadwal dan prosedur pendaftaran.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,Gusrifany Muhammad Ridho,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3f8ab482141e1961c19e2395cec715aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4a5511d2&x-expires=1782964800&x-signature=6G2TZKdhQFCrlwDVLQdzWTp438A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-26 23:56:45,True,7.599571736192091e+18,High
7599882881942766343,univsiberasia,"Nggak ada batasan umur kok Kakak
Di UNSIA, yang penting semangat belajarnya, bukan usianya 🙌
Karena belajar itu nggak kenal umur, yang muda semangat, yang udah berpengalaman juga makin keren",0,0,12,Umur Yang Semangat,0.7619580030441284,9,Id Ac Pmb,0.6420131921768188,0,Tidak Ada Jurusan,0.6259138584136963,Keluhan Pengalaman Belajar,Diskusi mengenai beban tugas kuliah dan kesulitan akademik.,Negatif,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,Universitas Siber Asia,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ea1021&x-expires=1782964800&x-signature=5bOXJ87KCJs4hR6EWBthcf%2BRl1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-27 10:47:14,True,7.599571736192091e+18,High
7603780363462132496,americano_girlll,kak jurusan hukum ada ga?,0,0,0,Tidak Ada Jurusan,0.8570252656936646,5,Ada S2 Rpl,0.8613056540489197,1,Berapa Buka Kapan,0.7697264552116394,Pertanyaan Program Studi,Calon mahasiswa menanyakan ketersediaan jurusan S1 dan S2.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,🐢,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a0d68643c8d2527982886327cd74f067~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dc21c48b&x-expires=1782964800&x-signature=4csKLyBU7I6O8I%2BHB%2BEk5IfQ%2Fbo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-02-06 22:51:27,False,,High
7600594180927701781,mbohlah_blas,Prodi bahasa korea kapan dibuka mint?,0,0,0,Tidak Ada Jurusan,0.743556022644043,6,Dibuka Saat Mahasiswa,0.7279489040374756,1,Berapa Buka Kapan,0.6995443105697632,Pertanyaan Program Studi,Calon mahasiswa menanyakan ketersediaan jurusan S1 dan S2.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,CAPCAY ENAK,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/f8843d9e520dbde6bdf45152c8af10b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=128e6b9a&x-expires=1782964800&x-signature=3InI%2FYcqBzovwVvD%2FAcKLIx6Ecw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-29 08:52:55,False,,High
7599603353132253972,aron22018,min biasanya hasil seleksi untuk jalur konversi butuh waktu berapa hari baru keluar hasilnya? punyaku udah 2 Minggu belum keluar keluar🙏,4,1,1,Berapa Buka Kapan,0.6998400688171387,12,Umur Yang Semangat,0.6885591745376587,4,Online Offline Full,0.6879875659942627,Pertanyaan Pendaftaran,Calon mahasiswa menanyakan jadwal dan prosedur pendaftaran.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,Aron,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cbe8cde2d25e7ffb9da6a8974f1fd826~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a9a04b3b&x-expires=1782964800&x-signature=xjtRKpKak2N569ymcAmMEG77lKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-26 16:42:37,False,,Medium
7599646440076788500,ahnafmuhammadd,up,3,0,3,Menyimak Nrrjml Binus,0.9185839891433716,21,Nitip Nitipp Kabarin,0.697151780128479,2,Iya Kak Dong,0.6836460828781128,Interaksi Umum,Audiens hanya menyimak atau memberikan reaksi singkat.,Netral,7599567924491259154,7599567924491259154,Jadi mau daftar di UNSIA atau ke Ragunan Kak?🤔 #kuliahonline #kuliahsambilkerja #fypシ゚  created by Universitas Siber Asia with Aphex Twin’s QKThr,ahnafmuhammad_,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7d771dee54f3faa3aedd35bc943ec306~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7e4920d2&x-expires=1782964800&x-signature=OZ5riiHQfe5DX17esHe3M663Slg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2026-01-26 19:29:46,True,7.599603353132254e+18,High
