post_id,video_id,video_desc,comment_id,username,nickname,avatar,comment_text,like_count,reply_count,created_at,is_reply,parent_comment_id
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7651496909340934919,oloolo19,byeeee,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3a0abb0735a3d40b470bbee7d06b827b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8c1f32f6&x-expires=1782964800&x-signature=L2BGy535ME7FpXSv%2FNpedv1Rr4k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Kak pendaftaran masih buka kah ya?,1,1,2026-06-15 12:56:01,False,
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7651651637999764231,univsiberasia,Universitas Siber Asia,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ea1021&x-expires=1782964800&x-signature=5bOXJ87KCJs4hR6EWBthcf%2BRl1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Hi Kakak, masih dibuka yah pendaftaran mahasiswa baru🤗",0,0,2026-06-15 22:56:22,True,7651496909340934919
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650500775404045072,rry.putri,ig:rry.putri,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8676580e204cb52121c7c235f86a2408~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dca10074&x-expires=1782964800&x-signature=OWIMhUdcQq4ube9zaj6DYVDUNhw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,yayy aku manajemennn nihhh,1,0,2026-06-12 20:30:29,False,
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650526521572344596,nay.properti,nay | marketing genZ,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bb5e717b93859cbd405eee7a748b46c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=be1af8f9&x-expires=1782964800&x-signature=elJcs4GP8cQvTtGfBCQmj1tDvnw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,kakkk ini lokasinya dimanaa yaa,1,1,2026-06-12 22:10:24,False,
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650544082398479112,univsiberasia,Universitas Siber Asia,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ea1021&x-expires=1782964800&x-signature=5bOXJ87KCJs4hR6EWBthcf%2BRl1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Halo Kakak, Kampus UNSIA terletak di Jl. Harsono RM No.1, RT.5/RW.7, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",0,0,2026-06-12 23:18:40,True,7650526521572344596
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650532054995714824,viwwtiara_,araaa,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2c5115477b9ef57f5412e5803fd689c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e49157fc&x-expires=1782964800&x-signature=goOOp9SK9zKKywUDeY6Py0xlMew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,ada baju masing² prodi ga ya min?,0,0,2026-06-12 22:31:50,False,
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650502984661549845,yulianieka123,yulianieka123,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5b0203709cfef25dd268ab17aba95a65~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2bb675f6&x-expires=1782964800&x-signature=hK3XoX1713LKyjSvc929UGjRgrE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Salam sehat dari Mahasiswa Manajemen 😊,0,0,2026-06-12 20:39:08,False,
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650595134698914568,blueeins,blueeins,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0e1cd428a66b50d1fab94c4c816c7540~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b97a6d17&x-expires=1782964800&x-signature=NAlc%2FTxnsGtvmPiECOkyDTqKeZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,ka gelombang terakhir buka sampai kapan ya,0,0,2026-06-13 02:36:43,False,
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650509448914879252,de.y___,Deeeeeyy,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2329009fc4f84001557c7835f2c4b948~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9d13df97&x-expires=1782964800&x-signature=1fHDEKrzaCm3P%2BiSBxZ1u4pQVhY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Eyyowww maba ilkom 🥰,1,0,2026-06-12 21:04:11,False,
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650532493150438151,annearrr,GagalBungsu,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/feca568c0966d8833e32d88fdc80d101~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e4e580e6&x-expires=1782964800&x-signature=rGNoBC1OEQ5pqZ6hi6GrKPi%2Fllo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Aku banget,0,0,2026-06-12 22:33:36,False,
7650483572230442248,7650483572230442248,Hayo??? Sobat UNSIA punya jiwa leadership ga nih? Mungkin ini cocok jurusannya🤩 #UNSIA #kuliahonline #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,7650488852775486228,riko.noviantoro,Riko Noviantoro,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7323536345714917382~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ccd3546f&x-expires=1782964800&x-signature=YZK176wpUr4HkgUCyU75%2FZsI5j4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Mantaaap,0,0,2026-06-12 19:44:13,False,
7652183514057608455,7652183514057608455,"UNSIA Memberikan Beasiswa untuk Pemuda-Pemudi Desa di Seluruh Indonesia Sebagai bentuk komitmen dalam mendukung peningkatan kualitas sumber daya manusia di wilayah pedesaan, Universitas Siber Asia menyediakan program beasiswa pendidikan bagi pemuda-pemudi desa di seluruh Indonesia. Program ini disampaikan dalam acara Pengukuhan Pemuda Bangun Desa yang diselenggarakan oleh Kementerian Desa dan Pembangunan Daerah Tertinggal (Kemendesa PDT) pada Kamis, 11 Juni 2026, di Jakarta. Pemberian beasiswa ini merupakan bagian dari upaya UNSIA untuk memperluas akses pendidikan tinggi yang berkualitas bagi masyarakat desa, sekaligus mendukung program pembangunan desa yang berkelanjutan melalui peningkatan kapasitas generasi muda. Sebagai perguruan tinggi yang menerapkan sistem pembelajaran penuh secara daring (full online), UNSIA memiliki keunggulan dalam menjangkau masyarakat dari berbagai daerah tanpa terkendala jarak dan lokasi geografis. Melalui program beasiswa ini, pemuda-pemudi desa diharapkan memiliki kesempatan yang lebih luas untuk melanjutkan pendidikan ke jenjang perguruan tinggi, meningkatkan kompetensi, serta mengembangkan keterampilan yang relevan dengan kebutuhan dunia kerja dan pembangunan masyarakat. Kehadiran pendidikan tinggi yang dapat diakses dari desa menjadi salah satu solusi untuk mempercepat peningkatan kualitas sumber daya manusia sekaligus mendorong lahirnya generasi muda yang mampu menjadi agen perubahan di daerahnya masing-masing. Program ini juga sejalan dengan semangat kolaborasi yang terbangun antara UNSIA dan Kemendesa PDT dalam mendorong transformasi desa melalui pendidikan, inovasi, dan pemanfaatan teknologi digital. Dengan dukungan pembelajaran yang fleksibel, pemanfaatan teknologi informasi, serta kurikulum yang relevan dengan perkembangan teknologi informasi, UNSIA berharap semakin banyak pemuda desa yang dapat mengakses pendidikan tinggi tanpa harus meninggalkan daerah asalnya. Melalui kesempatan ini, UNSIA mengajak para pemuda-pemudi desa untuk terus meningkatkan kapasitas diri, mengembangkan potensi yang dimiliki, serta mengambil peran aktif dalam pembangunan desa. #unsia #programbeasiswa #kampusonline  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",7652945181868049159,acah1149,aisyah11,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c22da8045c8d65a123e14dbeb41f6afa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=41e18fbe&x-expires=1782964800&x-signature=1tm5G15vuyYkZlJV6FCwjKEUlaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,anak saya baru daftar diunsia,0,2,2026-06-19 10:36:06,False,
7652183514057608455,7652183514057608455,"UNSIA Memberikan Beasiswa untuk Pemuda-Pemudi Desa di Seluruh Indonesia Sebagai bentuk komitmen dalam mendukung peningkatan kualitas sumber daya manusia di wilayah pedesaan, Universitas Siber Asia menyediakan program beasiswa pendidikan bagi pemuda-pemudi desa di seluruh Indonesia. Program ini disampaikan dalam acara Pengukuhan Pemuda Bangun Desa yang diselenggarakan oleh Kementerian Desa dan Pembangunan Daerah Tertinggal (Kemendesa PDT) pada Kamis, 11 Juni 2026, di Jakarta. Pemberian beasiswa ini merupakan bagian dari upaya UNSIA untuk memperluas akses pendidikan tinggi yang berkualitas bagi masyarakat desa, sekaligus mendukung program pembangunan desa yang berkelanjutan melalui peningkatan kapasitas generasi muda. Sebagai perguruan tinggi yang menerapkan sistem pembelajaran penuh secara daring (full online), UNSIA memiliki keunggulan dalam menjangkau masyarakat dari berbagai daerah tanpa terkendala jarak dan lokasi geografis. Melalui program beasiswa ini, pemuda-pemudi desa diharapkan memiliki kesempatan yang lebih luas untuk melanjutkan pendidikan ke jenjang perguruan tinggi, meningkatkan kompetensi, serta mengembangkan keterampilan yang relevan dengan kebutuhan dunia kerja dan pembangunan masyarakat. Kehadiran pendidikan tinggi yang dapat diakses dari desa menjadi salah satu solusi untuk mempercepat peningkatan kualitas sumber daya manusia sekaligus mendorong lahirnya generasi muda yang mampu menjadi agen perubahan di daerahnya masing-masing. Program ini juga sejalan dengan semangat kolaborasi yang terbangun antara UNSIA dan Kemendesa PDT dalam mendorong transformasi desa melalui pendidikan, inovasi, dan pemanfaatan teknologi digital. Dengan dukungan pembelajaran yang fleksibel, pemanfaatan teknologi informasi, serta kurikulum yang relevan dengan perkembangan teknologi informasi, UNSIA berharap semakin banyak pemuda desa yang dapat mengakses pendidikan tinggi tanpa harus meninggalkan daerah asalnya. Melalui kesempatan ini, UNSIA mengajak para pemuda-pemudi desa untuk terus meningkatkan kapasitas diri, mengembangkan potensi yang dimiliki, serta mengambil peran aktif dalam pembangunan desa. #unsia #programbeasiswa #kampusonline  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",7653033223912620808,univsiberasia,Universitas Siber Asia,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ea1021&x-expires=1782964800&x-signature=5bOXJ87KCJs4hR6EWBthcf%2BRl1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Halo Ibu Aisyah, wah keren banget.. semoga kuliahnya selalu dilancarkan ya nanti Bu, dan Ibu sehat selalu supaya bisa menyaksikan anak Ibu wisuda dan sukses🤗",1,0,2026-06-19 16:17:45,True,7652945181868049159
7652183514057608455,7652183514057608455,"UNSIA Memberikan Beasiswa untuk Pemuda-Pemudi Desa di Seluruh Indonesia Sebagai bentuk komitmen dalam mendukung peningkatan kualitas sumber daya manusia di wilayah pedesaan, Universitas Siber Asia menyediakan program beasiswa pendidikan bagi pemuda-pemudi desa di seluruh Indonesia. Program ini disampaikan dalam acara Pengukuhan Pemuda Bangun Desa yang diselenggarakan oleh Kementerian Desa dan Pembangunan Daerah Tertinggal (Kemendesa PDT) pada Kamis, 11 Juni 2026, di Jakarta. Pemberian beasiswa ini merupakan bagian dari upaya UNSIA untuk memperluas akses pendidikan tinggi yang berkualitas bagi masyarakat desa, sekaligus mendukung program pembangunan desa yang berkelanjutan melalui peningkatan kapasitas generasi muda. Sebagai perguruan tinggi yang menerapkan sistem pembelajaran penuh secara daring (full online), UNSIA memiliki keunggulan dalam menjangkau masyarakat dari berbagai daerah tanpa terkendala jarak dan lokasi geografis. Melalui program beasiswa ini, pemuda-pemudi desa diharapkan memiliki kesempatan yang lebih luas untuk melanjutkan pendidikan ke jenjang perguruan tinggi, meningkatkan kompetensi, serta mengembangkan keterampilan yang relevan dengan kebutuhan dunia kerja dan pembangunan masyarakat. Kehadiran pendidikan tinggi yang dapat diakses dari desa menjadi salah satu solusi untuk mempercepat peningkatan kualitas sumber daya manusia sekaligus mendorong lahirnya generasi muda yang mampu menjadi agen perubahan di daerahnya masing-masing. Program ini juga sejalan dengan semangat kolaborasi yang terbangun antara UNSIA dan Kemendesa PDT dalam mendorong transformasi desa melalui pendidikan, inovasi, dan pemanfaatan teknologi digital. Dengan dukungan pembelajaran yang fleksibel, pemanfaatan teknologi informasi, serta kurikulum yang relevan dengan perkembangan teknologi informasi, UNSIA berharap semakin banyak pemuda desa yang dapat mengakses pendidikan tinggi tanpa harus meninggalkan daerah asalnya. Melalui kesempatan ini, UNSIA mengajak para pemuda-pemudi desa untuk terus meningkatkan kapasitas diri, mengembangkan potensi yang dimiliki, serta mengambil peran aktif dalam pembangunan desa. #unsia #programbeasiswa #kampusonline  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",7653034594148762376,acah1149,aisyah11,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c22da8045c8d65a123e14dbeb41f6afa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=41e18fbe&x-expires=1782964800&x-signature=1tm5G15vuyYkZlJV6FCwjKEUlaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,aamiin,0,0,2026-06-19 16:23:07,True,7652945181868049159
7652183514057608455,7652183514057608455,"UNSIA Memberikan Beasiswa untuk Pemuda-Pemudi Desa di Seluruh Indonesia Sebagai bentuk komitmen dalam mendukung peningkatan kualitas sumber daya manusia di wilayah pedesaan, Universitas Siber Asia menyediakan program beasiswa pendidikan bagi pemuda-pemudi desa di seluruh Indonesia. Program ini disampaikan dalam acara Pengukuhan Pemuda Bangun Desa yang diselenggarakan oleh Kementerian Desa dan Pembangunan Daerah Tertinggal (Kemendesa PDT) pada Kamis, 11 Juni 2026, di Jakarta. Pemberian beasiswa ini merupakan bagian dari upaya UNSIA untuk memperluas akses pendidikan tinggi yang berkualitas bagi masyarakat desa, sekaligus mendukung program pembangunan desa yang berkelanjutan melalui peningkatan kapasitas generasi muda. Sebagai perguruan tinggi yang menerapkan sistem pembelajaran penuh secara daring (full online), UNSIA memiliki keunggulan dalam menjangkau masyarakat dari berbagai daerah tanpa terkendala jarak dan lokasi geografis. Melalui program beasiswa ini, pemuda-pemudi desa diharapkan memiliki kesempatan yang lebih luas untuk melanjutkan pendidikan ke jenjang perguruan tinggi, meningkatkan kompetensi, serta mengembangkan keterampilan yang relevan dengan kebutuhan dunia kerja dan pembangunan masyarakat. Kehadiran pendidikan tinggi yang dapat diakses dari desa menjadi salah satu solusi untuk mempercepat peningkatan kualitas sumber daya manusia sekaligus mendorong lahirnya generasi muda yang mampu menjadi agen perubahan di daerahnya masing-masing. Program ini juga sejalan dengan semangat kolaborasi yang terbangun antara UNSIA dan Kemendesa PDT dalam mendorong transformasi desa melalui pendidikan, inovasi, dan pemanfaatan teknologi digital. Dengan dukungan pembelajaran yang fleksibel, pemanfaatan teknologi informasi, serta kurikulum yang relevan dengan perkembangan teknologi informasi, UNSIA berharap semakin banyak pemuda desa yang dapat mengakses pendidikan tinggi tanpa harus meninggalkan daerah asalnya. Melalui kesempatan ini, UNSIA mengajak para pemuda-pemudi desa untuk terus meningkatkan kapasitas diri, mengembangkan potensi yang dimiliki, serta mengambil peran aktif dalam pembangunan desa. #unsia #programbeasiswa #kampusonline  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",7652185130995663634,cheeseanuts,츄이,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/22d43414b1881b4edb4d4514f1be51a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7de3d7d3&x-expires=1782964800&x-signature=VgSLcDWFGkW6JjKMRPLiGNcCokY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"maaf min, mau tanya lebih lanjut untuk info beasiswa nya bisa diakses dimana ya?",0,1,2026-06-17 09:26:51,False,
7652183514057608455,7652183514057608455,"UNSIA Memberikan Beasiswa untuk Pemuda-Pemudi Desa di Seluruh Indonesia Sebagai bentuk komitmen dalam mendukung peningkatan kualitas sumber daya manusia di wilayah pedesaan, Universitas Siber Asia menyediakan program beasiswa pendidikan bagi pemuda-pemudi desa di seluruh Indonesia. Program ini disampaikan dalam acara Pengukuhan Pemuda Bangun Desa yang diselenggarakan oleh Kementerian Desa dan Pembangunan Daerah Tertinggal (Kemendesa PDT) pada Kamis, 11 Juni 2026, di Jakarta. Pemberian beasiswa ini merupakan bagian dari upaya UNSIA untuk memperluas akses pendidikan tinggi yang berkualitas bagi masyarakat desa, sekaligus mendukung program pembangunan desa yang berkelanjutan melalui peningkatan kapasitas generasi muda. Sebagai perguruan tinggi yang menerapkan sistem pembelajaran penuh secara daring (full online), UNSIA memiliki keunggulan dalam menjangkau masyarakat dari berbagai daerah tanpa terkendala jarak dan lokasi geografis. Melalui program beasiswa ini, pemuda-pemudi desa diharapkan memiliki kesempatan yang lebih luas untuk melanjutkan pendidikan ke jenjang perguruan tinggi, meningkatkan kompetensi, serta mengembangkan keterampilan yang relevan dengan kebutuhan dunia kerja dan pembangunan masyarakat. Kehadiran pendidikan tinggi yang dapat diakses dari desa menjadi salah satu solusi untuk mempercepat peningkatan kualitas sumber daya manusia sekaligus mendorong lahirnya generasi muda yang mampu menjadi agen perubahan di daerahnya masing-masing. Program ini juga sejalan dengan semangat kolaborasi yang terbangun antara UNSIA dan Kemendesa PDT dalam mendorong transformasi desa melalui pendidikan, inovasi, dan pemanfaatan teknologi digital. Dengan dukungan pembelajaran yang fleksibel, pemanfaatan teknologi informasi, serta kurikulum yang relevan dengan perkembangan teknologi informasi, UNSIA berharap semakin banyak pemuda desa yang dapat mengakses pendidikan tinggi tanpa harus meninggalkan daerah asalnya. Melalui kesempatan ini, UNSIA mengajak para pemuda-pemudi desa untuk terus meningkatkan kapasitas diri, mengembangkan potensi yang dimiliki, serta mengambil peran aktif dalam pembangunan desa. #unsia #programbeasiswa #kampusonline  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",7652185635755361042,univsiberasia,Universitas Siber Asia,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-aiso/89a059594fb8afdd0f62fd67fd986822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ea1021&x-expires=1782964800&x-signature=5bOXJ87KCJs4hR6EWBthcf%2BRl1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Hi Kak untuk informasi lebih lengkapnya bisa melalui akun instagram @ppmbunsia_official dan website resmi UNSIA di pmb.unsia.ac.id,1,0,2026-06-17 09:28:42,True,7652185130995663634
7631887722499558663,7631887722499558663,"Kunjungan UNSIA ke Universitas Udayana Pada hari Jumat, 17 April 2026, Universitas Siber Asia melaksanakan kunjungan ke Universitas Udayana yang berlokasi di Bali. Kunjungan ini menjadi bagian dari upaya UNSIA dalam memperluas jejaring kemitraan dengan perguruan tinggi terkemuka di Indonesia, khususnya dalam menghadapi tantangan pendidikan tinggi di era digital dan global. Delegasi UNSIA dipimpin langsung oleh Rektor, Jang Youn Cho, didampingi oleh Wakil Rektor I Bidang Akademik, Kemahasiswaan, dan PPM, Ucuk Darusalam, serta jajaran Kepala Biro/Badan dan Kepala Program Studi. Sementara itu, pihak Universitas Udayana menyambut hangat rombongan UNSIA yang diwakili oleh Wakil Rektor Bidang Akademik sekaligus Plt. Biro Akademik, Kerja Sama, dan Humas, I Nengah Sujaya, serta Wakil Rektor Bidang Kemahasiswaan, Gusti Ngurah Alit Susanta Wirya.  Agenda utama dalam kunjungan ini adalah penjajakan kerja sama di bidang Tri Dharma Perguruan Tinggi, yang meliputi pendidikan, penelitian, dan pengabdian kepada masyarakat. Selain itu, kedua belah pihak juga mendiskusikan berbagai peluang kolaborasi lain yang potensial, seperti pengembangan program pembelajaran berbasis digital, pertukaran mahasiswa dan dosen, joint research, hingga kegiatan internasionalisasi kampus. Melalui pertemuan ini, diharapkan akan terjalin sinergi yang kuat antara UNSIA dan Universitas Udayana dalam menciptakan inovasi pendidikan yang adaptif dan relevan dengan kebutuhan zaman. Kunjungan ini tidak hanya menjadi langkah awal kerja sama, tetapi juga menjadi momentum penting dalam memperkuat kontribusi kedua institusi dalam pembangunan pendidikan nasional yang berdaya saing global. #kuliahonline #kampusonline #kuliahfullonline #kampussiber #kampusdigital  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",7646363747960095506,pratama6792,Pratama,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c3c08fa92df9c114ed7344802b1c8b59~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=737cc16e&x-expires=1782964800&x-signature=%2BLeux6mSf%2FS8KkcV5u2hbPs49ZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Wah bersyukur banget bisa keterima di UNSIA, 🥰🥰🥰",0,0,2026-06-01 16:56:46,False,
7631887722499558663,7631887722499558663,"Kunjungan UNSIA ke Universitas Udayana Pada hari Jumat, 17 April 2026, Universitas Siber Asia melaksanakan kunjungan ke Universitas Udayana yang berlokasi di Bali. Kunjungan ini menjadi bagian dari upaya UNSIA dalam memperluas jejaring kemitraan dengan perguruan tinggi terkemuka di Indonesia, khususnya dalam menghadapi tantangan pendidikan tinggi di era digital dan global. Delegasi UNSIA dipimpin langsung oleh Rektor, Jang Youn Cho, didampingi oleh Wakil Rektor I Bidang Akademik, Kemahasiswaan, dan PPM, Ucuk Darusalam, serta jajaran Kepala Biro/Badan dan Kepala Program Studi. Sementara itu, pihak Universitas Udayana menyambut hangat rombongan UNSIA yang diwakili oleh Wakil Rektor Bidang Akademik sekaligus Plt. Biro Akademik, Kerja Sama, dan Humas, I Nengah Sujaya, serta Wakil Rektor Bidang Kemahasiswaan, Gusti Ngurah Alit Susanta Wirya.  Agenda utama dalam kunjungan ini adalah penjajakan kerja sama di bidang Tri Dharma Perguruan Tinggi, yang meliputi pendidikan, penelitian, dan pengabdian kepada masyarakat. Selain itu, kedua belah pihak juga mendiskusikan berbagai peluang kolaborasi lain yang potensial, seperti pengembangan program pembelajaran berbasis digital, pertukaran mahasiswa dan dosen, joint research, hingga kegiatan internasionalisasi kampus. Melalui pertemuan ini, diharapkan akan terjalin sinergi yang kuat antara UNSIA dan Universitas Udayana dalam menciptakan inovasi pendidikan yang adaptif dan relevan dengan kebutuhan zaman. Kunjungan ini tidak hanya menjadi langkah awal kerja sama, tetapi juga menjadi momentum penting dalam memperkuat kontribusi kedua institusi dalam pembangunan pendidikan nasional yang berdaya saing global. #kuliahonline #kampusonline #kuliahfullonline #kampussiber #kampusdigital  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",7631893100264162049,rayfero0,Rayganoalfero,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/de4d9cfc246e15dd4bc351b458d3016a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=148f9e7a&x-expires=1782964800&x-signature=XJwnIXqLZRvujg0OzeIwpalQebY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,guys Ayuk buat group kita,1,0,2026-04-23 17:03:14,False,
